"Country","Age Group","Gender","Location","Ebola measure","Case definition","Ebola data source","Epi week","Indicator type","Data package ID","Data as of","Display Value","Numeric","Low","High","Comments"
"Guinea","","","PITA","Number of cases","Confirmed","Patient database","19 to 25 January 2015","New","Data package 2015-01-28","","","","","",""
"Guinea","","","DALABA","Number of cases","Probable","Patient database","01 to 07 September 2014","New","Data package 2015-01-28","","","","","",""
"Guinea","","","FORECARIAH","Number of cases","Probable","Patient database","10 to 16 March 2014","New","Data package 2015-01-28","","","","","",""
"Guinea","","","N'ZEREKORE","Number of cases","Confirmed","Situation report","29 September to 05 October 2014","New","Data package 2015-01-28","","18","18.00000","","",""
"Guinea","","","DABOLA","Number of cases","Probable","Situation report","12 to 18 May 2014","New","Data package 2015-01-28","","","","","",""
"Guinea","","","DABOLA","Number of cases","Probable","Patient database","13 to 19 October 2014","New","Data package 2015-01-28","","","","","",""
"Guinea","","","FRIA","Number of cases","Probable","Situation report","23 to 29 June 2014","New","Data package 2015-01-28","","","","","",""
"Guinea","","","SIGUIRI","Number of cases","Probable","Patient database","12 to 18 May 2014","New","Data package 2015-01-28","","","","","",""
"Guinea","","","FORECARIAH","Number of cases","Confirmed","Patient database","06 to 12 October 2014","New","Data package 2015-01-28","","1","1.00000","","",""
"Guinea","","","PITA","Number of cases","Probable","Patient database","23 to 29 June 2014","New","Data package 2015-01-28","","","","","",""
"Guinea","","","COYAH","Number of cases","Confirmed","Situation report","19 to 25 January 2015","New","Data package 2015-01-28","","0","0.00000","","",""
"Guinea","","","FARANAH","Number of cases","Confirmed","Patient database","17 to 23 November 2014","New","Data package 2015-01-28","","12","12.00000","","",""
"Guinea","","","DALABA","Number of cases","Confirmed","Situation report","15 to 21 September 2014","New","Data package 2015-01-28","","1","1.00000","","",""
"Guinea","","","KINDIA","Number of cases","Confirmed","Situation report","25 to 31 August 2014","New","Data package 2015-01-28","","","","","",""
"Guinea","","","DABOLA","Number of cases","Probable","Situation report","31 March to 06 April 2014","New","Data package 2015-01-28","","","","","",""
"Guinea","","","KANKAN","Number of cases","Probable","Patient database","11 to 17 August 2014","New","Data package 2015-01-28","","","","","",""
"Guinea","","","KOUROUSSA","Number of cases","Probable","Patient database","28 April to 04 May 2014","New","Data package 2015-01-28","","","","","",""
"Guinea","","","GUECKEDOU","Number of cases","Probable","Situation report","31 March to 06 April 2014","New","Data package 2015-01-28","","","","","",""
"Guinea","","","KEROUANE","Number of cases","Confirmed","Patient database","10 to 16 February 2014","New","Data package 2015-01-28","","","","","",""
"Guinea","","","TELIMELE","Number of cases","Probable","Patient database","10 to 16 March 2014","New","Data package 2015-01-28","","","","","",""
"Guinea","","","BOFFA","Number of cases","Confirmed","Patient database","15 to 21 December 2014","New","Data package 2015-01-28","","","","","",""
"Guinea","","","MALI","Number of cases","Confirmed","Situation report","17 to 23 November 2014","New","Data package 2015-01-28","","","","","",""
"Guinea","","","BEYLA","Number of cases","Probable","Situation report","06 to 12 January 2014","New","Data package 2015-01-28","","","","","",""
"Guinea","","","COYAH","Number of cases","Probable","Situation report","30 June to 06 July 2014","New","Data package 2015-01-28","","","","","",""
"Guinea","","","GUECKEDOU","Number of cases","Probable","Patient database","01 to 07 December 2014","New","Data package 2015-01-28","","","","","",""
"Guinea","","","KEROUANE","Number of cases","Confirmed","Patient database","21 to 27 April 2014","New","Data package 2015-01-28","","","","","",""
"Guinea","","","N'ZEREKORE","Number of cases","Probable","Situation report","10 to 16 March 2014","New","Data package 2015-01-28","","","","","",""
"Guinea","","","N'ZEREKORE","Number of cases","Probable","Situation report","05 to 11 January 2015","New","Data package 2015-01-28","","0","0.00000","","",""
"Guinea","","","DUBREKA","Number of cases","Confirmed","Patient database","15 to 21 December 2014","New","Data package 2015-01-28","","2","2.00000","","",""
"Guinea","","","SIGUIRI","Number of cases","Confirmed","Situation report","26 May to 01 June 2014","New","Data package 2015-01-28","","","","","",""
"Guinea","","","SIGUIRI","Number of cases","Confirmed","Patient database","17 to 23 November 2014","New","Data package 2015-01-28","","4","4.00000","","",""
"Guinea","","","DINGUIRAYE","Number of cases","Probable","Patient database","30 June to 06 July 2014","New","Data package 2015-01-28","","","","","",""
"Guinea","","","KOUROUSSA","Number of cases","Probable","Situation report","01 to 07 September 2014","New","Data package 2015-01-28","","","","","",""
"Guinea","","","MACENTA","Number of cases","Probable","Patient database","01 to 07 December 2014","New","Data package 2015-01-28","","1","1.00000","","",""
"Guinea","","","","Number of cases","Probable","Patient database","11 to 17 August 2014","New","Data package 2015-01-28","","4","4.00000","","",""
"Guinea","","","LOLA","Number of cases","Probable","Patient database","12 to 18 January 2015","New","Data package 2015-01-28","","","","","",""
"Guinea","","","MACENTA","Number of cases","Confirmed","Patient database","14 to 20 July 2014","New","Data package 2015-01-28","","","","","",""
"Guinea","","","BEYLA","Number of cases","Probable","Situation report","22 to 28 December 2014","New","Data package 2015-01-28","","0","0.00000","","",""
"Guinea","","","CONAKRY","Number of cases","Probable","Patient database","24 February to 02 March 2014","New","Data package 2015-01-28","","","","","",""
"Guinea","","","COYAH","Number of cases","Confirmed","Situation report","10 to 16 February 2014","New","Data package 2015-01-28","","","","","",""
"Guinea","","","LOLA","Number of cases","Confirmed","Patient database","25 to 31 August 2014","New","Data package 2015-01-28","","","","","",""
"Guinea","","","BOKE","Number of cases","Probable","Patient database","07 to 13 April 2014","New","Data package 2015-01-28","","","","","",""
"Guinea","","","SIGUIRI","Number of cases","Probable","Patient database","18 to 24 August 2014","New","Data package 2015-01-28","","","","","",""
"Guinea","","","BOKE","Number of cases","Confirmed","Patient database","03 to 09 November 2014","New","Data package 2015-01-28","","","","","",""
"Guinea","","","DABOLA","Number of cases","Confirmed","Patient database","20 to 26 October 2014","New","Data package 2015-01-28","","","","","",""
"Guinea","","","DUBREKA","Number of cases","Confirmed","Situation report","22 to 28 December 2014","New","Data package 2015-01-28","","17","17.00000","","",""
"Guinea","","","FRIA","Number of cases","Confirmed","Situation report","08 to 14 December 2014","New","Data package 2015-01-28","","","","","",""
"Guinea","","","LOLA","Number of cases","Confirmed","Patient database","06 to 12 January 2014","New","Data package 2015-01-28","","","","","",""
"Guinea","","","MALI","Number of cases","Confirmed","Patient database","19 to 25 January 2015","New","Data package 2015-01-28","","","","","",""
"Guinea","","","PITA","Number of cases","Confirmed","Situation report","07 to 13 July 2014","New","Data package 2015-01-28","","","","","",""
"Guinea","","","YOMOU","Number of cases","Confirmed","Situation report","23 to 29 June 2014","New","Data package 2015-01-28","","","","","",""
"Guinea","","","DABOLA","Number of cases","Probable","Patient database","02 to 08 June 2014","New","Data package 2015-01-28","","","","","",""
"Guinea","","","DUBREKA","Number of cases","Probable","Patient database","19 to 25 May 2014","New","Data package 2015-01-28","","","","","",""
"Guinea","","","KEROUANE","Number of cases","Probable","Situation report","07 to 13 July 2014","New","Data package 2015-01-28","","","","","",""
"Guinea","","","KOUROUSSA","Number of cases","Probable","Situation report","23 to 29 June 2014","New","Data package 2015-01-28","","","","","",""
"Guinea","","","KANKAN","Number of cases","Confirmed","Patient database","02 to 08 June 2014","New","Data package 2015-01-28","","","","","",""
"Guinea","","","KISSIDOUGO","Number of cases","Confirmed","Patient database","19 to 25 May 2014","New","Data package 2015-01-28","","","","","",""
"Guinea","","","PITA","Number of cases","Probable","Situation report","27 January to 02 February 2014","New","Data package 2015-01-28","","","","","",""
"Guinea","","","DINGUIRAYE","Number of cases","Confirmed","Situation report","07 to 13 April 2014","New","Data package 2015-01-28","","","","","",""
"Guinea","","","FORECARIAH","Number of cases","Probable","Patient database","06 to 12 January 2014","New","Data package 2015-01-28","","","","","",""
"Guinea","","","N'ZEREKORE","Number of cases","Probable","Patient database","29 December 2014 to 04 January 2015","New","Data package 2015-01-28","","2","2.00000","","",""
"Guinea","","","BOFFA","Number of cases","Confirmed","Patient database","17 to 23 February 2014","New","Data package 2015-01-28","","","","","",""
"Guinea","","","KISSIDOUGO","Number of cases","Confirmed","Situation report","14 to 20 July 2014","New","Data package 2015-01-28","","","","","",""
"Guinea","","","CONAKRY","Number of cases","Probable","Situation report","08 to 14 December 2014","New","Data package 2015-01-28","","3","3.00000","","",""
"Guinea","","","","Number of cases","Confirmed","","","In past 21 days","Data package 2015-01-28","25 January 2015","92","92.00000","","",""
"Guinea","","","FORECARIAH","Number of cases","Confirmed","Patient database","26 May to 01 June 2014","New","Data package 2015-01-28","","","","","",""
"Guinea","","","DUBREKA","Number of cases","Confirmed","Patient database","27 October to 02 November 2014","New","Data package 2015-01-28","","1","1.00000","","",""
"Guinea","","","FORECARIAH","Number of cases","Confirmed","Situation report","19 to 25 January 2015","New","Data package 2015-01-28","","15","15.00000","","",""
"Guinea","","","FRIA","Number of cases","Confirmed","Patient database","13 to 19 October 2014","New","Data package 2015-01-28","","","","","",""
"Guinea","","","PITA","Number of cases","Probable","Patient database","29 September to 05 October 2014","New","Data package 2015-01-28","","","","","",""
"Guinea","","","YOMOU","Number of cases","Probable","Patient database","15 to 21 September 2014","New","Data package 2015-01-28","","","","","",""
"Guinea","","","COYAH","Number of cases","Confirmed","Patient database","01 to 07 December 2014","New","Data package 2015-01-28","","15","15.00000","","",""
"Guinea","","","KOUROUSSA","Number of cases","Confirmed","Situation report","01 to 07 December 2014","New","Data package 2015-01-28","","0","0.00000","","",""
"Guinea","","","BOKE","Number of cases","Probable","Situation report","19 to 25 January 2015","New","Data package 2015-01-28","","0","0.00000","","",""
"Guinea","","","FARANAH","Number of cases","Probable","Patient database","17 to 23 February 2014","New","Data package 2015-01-28","","","","","",""
"Guinea","","","FARANAH","Number of cases","Probable","Situation report","01 to 07 December 2014","New","Data package 2015-01-28","","5","5.00000","","",""
"Guinea","","","GUECKEDOU","Number of cases","Probable","Patient database","03 to 09 February 2014","New","Data package 2015-01-28","","5","5.00000","","",""
"Guinea","","","KISSIDOUGO","Number of cases","Probable","Situation report","04 to 10 August 2014","New","Data package 2015-01-28","","","","","",""
"Guinea","","","LOLA","Number of cases","Probable","Situation report","24 to 30 March 2014","New","Data package 2015-01-28","","","","","",""
"Guinea","","","BOKE","Number of cases","Confirmed","Situation report","01 to 07 September 2014","New","Data package 2015-01-28","","","","","",""
"Guinea","","","KOUROUSSA","Number of cases","Confirmed","Patient database","17 to 23 February 2014","New","Data package 2015-01-28","","","","","",""
"Guinea","","","MALI","Number of cases","Confirmed","Patient database","03 to 09 February 2014","New","Data package 2015-01-28","","","","","",""
"Guinea","","","BEYLA","Number of cases","Probable","Patient database","27 October to 02 November 2014","New","Data package 2015-01-28","","","","","",""
"Guinea","","","CONAKRY","Number of cases","Probable","Patient database","13 to 19 October 2014","New","Data package 2015-01-28","","1","1.00000","","",""
"Guinea","","","MACENTA","Number of cases","Probable","Situation report","10 to 16 February 2014","New","Data package 2015-01-28","","","","","",""
"Guinea","","","BOFFA","Number of cases","Confirmed","Situation report","14 to 20 April 2014","New","Data package 2015-01-28","","","","","",""
"Guinea","","","DALABA","Number of cases","Confirmed","Patient database","21 to 27 July 2014","New","Data package 2015-01-28","","","","","",""
"Guinea","","","GUECKEDOU","Number of cases","Probable","Patient database","19 to 25 January 2015","New","Data package 2015-01-28","","","","","",""
"Guinea","","","DABOLA","Number of cases","Confirmed","Situation report","10 to 16 March 2014","New","Data package 2015-01-28","","","","","",""
"Guinea","","","TELIMELE","Number of cases","Confirmed","Situation report","04 to 10 August 2014","New","Data package 2015-01-28","","","","","",""
"Guinea","","","DUBREKA","Number of cases","Probable","Situation report","17 to 23 March 2014","New","Data package 2015-01-28","","","","","",""
"Guinea","","","KEROUANE","Number of cases","Probable","Patient database","12 to 18 May 2014","New","Data package 2015-01-28","","","","","",""
"Guinea","","","KANKAN","Number of cases","Confirmed","Situation report","28 July to 03 August 2014","New","Data package 2015-01-28","","","","","",""
"Guinea","","","COYAH","Number of cases","Probable","Situation report","08 to 14 September 2014","New","Data package 2015-01-28","","","","","",""
"Guinea","","","BEYLA","Number of cases","Confirmed","Situation report","26 May to 01 June 2014","New","Data package 2015-01-28","","","","","",""
"Guinea","","","DINGUIRAYE","Number of cases","Confirmed","Patient database","09 to 15 June 2014","New","Data package 2015-01-28","","","","","",""
"Guinea","","","DABOLA","Number of cases","Probable","Situation report","28 July to 03 August 2014","New","Data package 2015-01-28","","","","","",""
"Guinea","","","N'ZEREKORE","Number of cases","Probable","Situation report","19 to 25 May 2014","New","Data package 2015-01-28","","","","","",""
"Guinea","","","TELIMELE","Number of cases","Probable","Situation report","05 to 11 May 2014","New","Data package 2015-01-28","","","","","",""
"Guinea","","","YOMOU","Number of cases","Probable","Situation report","10 to 16 November 2014","New","Data package 2015-01-28","","0","0.00000","","",""
"Guinea","","","BOKE","Number of cases","Confirmed","Situation report","13 to 19 January 2014","New","Data package 2015-01-28","","","","","",""
"Guinea","","","CONAKRY","Number of cases","Confirmed","Situation report","21 to 27 July 2014","New","Data package 2015-01-28","","","","","",""
"Guinea","","","KISSIDOUGO","Number of cases","Probable","Patient database","06 to 12 October 2014","New","Data package 2015-01-28","","","","","",""
"Guinea","","","","Number of cases","Confirmed","Patient database","16 to 22 June 2014","New","Data package 2015-01-28","","18","18.00000","","",""
"Guinea","","","FARANAH","Number of cases","Probable","Situation report","03 to 09 February 2014","New","Data package 2015-01-28","","","","","",""
"Guinea","","","LOLA","Number of cases","Confirmed","Situation report","20 to 26 October 2014","New","Data package 2015-01-28","","2","2.00000","","",""
"Guinea","","","N'ZEREKORE","Number of cases","Confirmed","Patient database","20 to 26 October 2014","New","Data package 2015-01-28","","8","8.00000","","",""
"Guinea","","","BOFFA","Number of cases","Probable","Patient database","15 to 21 September 2014","New","Data package 2015-01-28","","","","","",""
"Guinea","","","COYAH","Number of cases","Probable","Patient database","01 to 07 September 2014","New","Data package 2015-01-28","","","","","",""
"Guinea","","","KANKAN","Number of cases","Probable","Situation report","06 to 12 October 2014","New","Data package 2015-01-28","","","","","",""
"Guinea","","","BEYLA","Number of cases","Probable","Patient database","30 December 2013 to 05 January 2014","New","Data package 2015-01-28","","","","","",""
"Guinea","","","LOLA","Number of cases","Probable","Patient database","26 May to 01 June 2014","New","Data package 2015-01-28","","","","","",""
"Guinea","","","BEYLA","Number of cases","Confirmed","Patient database","28 July to 03 August 2014","New","Data package 2015-01-28","","","","","",""
"Guinea","","","FARANAH","Number of cases","Confirmed","Patient database","07 to 13 July 2014","New","Data package 2015-01-28","","","","","",""
"Guinea","","","DUBREKA","Number of cases","Confirmed","Situation report","24 February to 02 March 2014","New","Data package 2015-01-28","","","","","",""
"Guinea","","","KEROUANE","Number of cases","Confirmed","Situation report","17 to 23 February 2014","New","Data package 2015-01-28","","","","","",""
"Guinea","","","DALABA","Number of cases","Probable","Situation report","06 to 12 October 2014","New","Data package 2015-01-28","","0","0.00000","","",""
"Guinea","","","MALI","Number of cases","Confirmed","Situation report","31 March to 06 April 2014","New","Data package 2015-01-28","","","","","",""
"Guinea","","","DINGUIRAYE","Number of cases","Probable","Situation report","25 to 31 August 2014","New","Data package 2015-01-28","","","","","",""
"Guinea","","","MACENTA","Number of cases","Probable","Situation report","29 September to 05 October 2014","New","Data package 2015-01-28","","2","2.00000","","",""
"Guinea","","","SIGUIRI","Number of cases","Probable","Situation report","16 to 22 June 2014","New","Data package 2015-01-28","","","","","",""
"Guinea","","","","Number of cases","Probable","Situation report","09 to 15 June 2014","New","Data package 2015-01-28","","","","","",""
"Guinea","","","BOFFA","Number of cases","Confirmed","Situation report","24 February to 02 March 2014","New","Data package 2015-01-28","","","","","",""
"Guinea","","","N'ZEREKORE","Number of cases","Confirmed","Patient database","11 to 17 August 2014","New","Data package 2015-01-28","","5","5.00000","","",""
"Guinea","","","YOMOU","Number of cases","Confirmed","Patient database","28 April to 04 May 2014","New","Data package 2015-01-28","","","","","",""
"Guinea","","","FORECARIAH","Number of cases","Confirmed","Patient database","07 to 13 April 2014","New","Data package 2015-01-28","","","","","",""
"Guinea","","","GUECKEDOU","Number of cases","Confirmed","Situation report","30 June to 06 July 2014","New","Data package 2015-01-28","","","","","",""
"Guinea","","","N'ZEREKORE","Number of cases","Probable","Patient database","24 to 30 March 2014","New","Data package 2015-01-28","","","","","",""
"Guinea","","","PITA","Number of cases","Confirmed","Patient database","08 to 14 September 2014","New","Data package 2015-01-28","","","","","",""
"Guinea","","","GUECKEDOU","Number of cases","Probable","Situation report","17 to 23 November 2014","New","Data package 2015-01-28","","0","0.00000","","",""
"Guinea","","","KANKAN","Number of cases","Probable","Situation report","18 to 24 August 2014","New","Data package 2015-01-28","","","","","",""
"Guinea","","","KINDIA","Number of cases","Probable","Patient database","17 to 23 November 2014","New","Data package 2015-01-28","","1","1.00000","","",""
"Guinea","","","KINDIA","Number of cases","Confirmed","Situation report","06 to 12 January 2014","New","Data package 2015-01-28","","","","","",""
"Guinea","","","KOUROUSSA","Number of cases","Confirmed","Patient database","07 to 13 April 2014","New","Data package 2015-01-28","","","","","",""
"Guinea","","","DABOLA","Number of cases","Confirmed","Patient database","29 December 2014 to 04 January 2015","New","Data package 2015-01-28","","","","","",""
"Guinea","","","DABOLA","Number of cases","Confirmed","Patient database","13 to 19 January 2014","New","Data package 2015-01-28","","","","","",""
"Guinea","","","KOUROUSSA","Number of cases","Confirmed","Situation report","22 to 28 September 2014","New","Data package 2015-01-28","","0","0.00000","","",""
"Guinea","","","FRIA","Number of cases","Probable","Patient database","14 to 20 July 2014","New","Data package 2015-01-28","","","","","",""
"Guinea","","","YOMOU","Number of cases","Probable","Situation report","19 to 25 January 2015","New","Data package 2015-01-28","","0","0.00000","","",""
"Guinea","","","FORECARIAH","Number of cases","Probable","Patient database","25 to 31 August 2014","New","Data package 2015-01-28","","1","1.00000","","",""
"Guinea","","","DUBREKA","Number of cases","Probable","Situation report","26 May to 01 June 2014","New","Data package 2015-01-28","","","","","",""
"Guinea","","","FARANAH","Number of cases","Probable","Situation report","14 to 20 April 2014","New","Data package 2015-01-28","","","","","",""
"Guinea","","","FRIA","Number of cases","Confirmed","Patient database","24 February to 02 March 2014","New","Data package 2015-01-28","","","","","",""
"Guinea","","","LOLA","Number of cases","Confirmed","Situation report","23 to 29 June 2014","New","Data package 2015-01-28","","","","","",""
"Guinea","","","N'ZEREKORE","Number of cases","Confirmed","Situation report","09 to 15 June 2014","New","Data package 2015-01-28","","","","","",""
"Guinea","","","BOFFA","Number of cases","Probable","Patient database","19 to 25 May 2014","New","Data package 2015-01-28","","1","1.00000","","",""
"Guinea","","","COYAH","Number of cases","Probable","Patient database","05 to 11 May 2014","New","Data package 2015-01-28","","","","","",""
"Guinea","","","FORECARIAH","Number of cases","Probable","Situation report","23 to 29 June 2014","New","Data package 2015-01-28","","","","","",""
"Guinea","","","FARANAH","Number of cases","Confirmed","Patient database","19 to 25 May 2014","New","Data package 2015-01-28","","","","","",""
"Guinea","","","GUECKEDOU","Number of cases","Confirmed","Patient database","05 to 11 May 2014","New","Data package 2015-01-28","","8","8.00000","","",""
"Guinea","","","KISSIDOUGO","Number of cases","Probable","Patient database","18 to 24 August 2014","New","Data package 2015-01-28","","1","1.00000","","",""
"Guinea","","","MACENTA","Number of cases","Probable","Patient database","04 to 10 August 2014","New","Data package 2015-01-28","","","","","",""
"Guinea","","","N'ZEREKORE","Number of cases","Probable","Situation report","20 to 26 January 2014","New","Data package 2015-01-28","","","","","",""
"Guinea","","","TELIMELE","Number of cases","Probable","Situation report","06 to 12 January 2014","New","Data package 2015-01-28","","","","","",""
"Guinea","","","KINDIA","Number of cases","Confirmed","Situation report","15 to 21 December 2014","New","Data package 2015-01-28","","10","10.00000","","",""
"Guinea","","","FRIA","Number of cases","Probable","Patient database","12 to 18 January 2015","New","Data package 2015-01-28","","","","","",""
"Guinea","","","KEROUANE","Number of cases","Probable","Patient database","29 December 2014 to 04 January 2015","New","Data package 2015-01-28","","","","","",""
"Guinea","","","YOMOU","Number of cases","Probable","Situation report","22 to 28 September 2014","New","Data package 2015-01-28","","0","0.00000","","",""
"Guinea","","","COYAH","Number of cases","Probable","Situation report","29 December 2014 to 04 January 2015","New","Data package 2015-01-28","","0","0.00000","","",""
"Guinea","","","DINGUIRAYE","Number of cases","Probable","Situation report","15 to 21 December 2014","New","Data package 2015-01-28","","0","0.00000","","",""
"Guinea","","","KEROUANE","Number of cases","Probable","Patient database","13 to 19 January 2014","New","Data package 2015-01-28","","","","","",""
"Guinea","","","PITA","Number of cases","Confirmed","Patient database","29 December 2014 to 04 January 2015","New","Data package 2015-01-28","","","","","",""
"Guinea","","","DABOLA","Number of cases","Probable","Situation report","17 to 23 November 2014","New","Data package 2015-01-28","","0","0.00000","","",""
"Guinea","","","MALI","Number of cases","Probable","Situation report","03 to 09 March 2014","New","Data package 2015-01-28","","","","","",""
"Guinea","","","SIGUIRI","Number of cases","Confirmed","Situation report","27 January to 02 February 2014","New","Data package 2015-01-28","","","","","",""
"Guinea","","","BEYLA","Number of cases","Confirmed","Situation report","07 to 13 April 2014","New","Data package 2015-01-28","","","","","",""
"Guinea","","","","Number of cases","Confirmed","Patient database","17 to 23 February 2014","New","Data package 2015-01-28","","","","","",""
"Guinea","","","COYAH","Number of cases","Confirmed","Situation report","08 to 14 December 2014","New","Data package 2015-01-28","","14","14.00000","","",""
"Guinea","","","FARANAH","Number of cases","Probable","Situation report","04 to 10 August 2014","New","Data package 2015-01-28","","","","","",""
"Guinea","","","FORECARIAH","Number of cases","Probable","Patient database","28 April to 04 May 2014","New","Data package 2015-01-28","","","","","",""
"Guinea","","","GUECKEDOU","Number of cases","Probable","Situation report","21 to 27 July 2014","New","Data package 2015-01-28","","","","","",""
"Guinea","","","TELIMELE","Number of cases","Confirmed","Situation report","16 to 22 June 2014","New","Data package 2015-01-28","","","","","",""
"Guinea","","","DINGUIRAYE","Number of cases","Probable","Patient database","12 to 18 May 2014","New","Data package 2015-01-28","","","","","",""
"Guinea","","","KISSIDOUGO","Number of cases","Probable","Situation report","16 to 22 June 2014","New","Data package 2015-01-28","","","","","",""
"Guinea","","","BEYLA","Number of cases","Confirmed","Patient database","09 to 15 June 2014","New","Data package 2015-01-28","","","","","",""
"Guinea","","","LOLA","Number of cases","Confirmed","Patient database","28 April to 04 May 2014","New","Data package 2015-01-28","","","","","",""
"Guinea","","","CONAKRY","Number of cases","Probable","Patient database","16 to 22 June 2014","New","Data package 2015-01-28","","","","","",""
"Guinea","","","TELIMELE","Number of cases","Probable","Situation report","03 to 09 November 2014","New","Data package 2015-01-28","","0","0.00000","","",""
"Guinea","","","COYAH","Number of cases","Confirmed","Patient database","13 to 19 October 2014","New","Data package 2015-01-28","","7","7.00000","","",""
"Guinea","","","FARANAH","Number of cases","Confirmed","Situation report","17 to 23 March 2014","New","Data package 2015-01-28","","","","","",""
"Guinea","","","FRIA","Number of cases","Confirmed","Patient database","16 to 22 June 2014","New","Data package 2015-01-28","","","","","",""
"Guinea","","","GUECKEDOU","Number of cases","Confirmed","Situation report","03 to 09 March 2014","New","Data package 2015-01-28","","","","","",""
"Guinea","","","LOLA","Number of cases","Probable","Patient database","15 to 21 September 2014","New","Data package 2015-01-28","","","","","",""
"Guinea","","","CONAKRY","Number of cases","Confirmed","Patient database","27 January to 02 February 2014","New","Data package 2015-01-28","","","","","",""
"Guinea","","","KOUROUSSA","Number of cases","Confirmed","Situation report","04 to 10 August 2014","New","Data package 2015-01-28","","","","","",""
"Guinea","","","MALI","Number of cases","Confirmed","Situation report","21 to 27 July 2014","New","Data package 2015-01-28","","","","","",""
"Guinea","","","BOFFA","Number of cases","Probable","Situation report","17 to 23 March 2014","New","Data package 2015-01-28","","","","","",""
"Guinea","","","COYAH","Number of cases","Probable","Situation report","03 to 09 March 2014","New","Data package 2015-01-28","","","","","",""
"Guinea","","","KEROUANE","Number of cases","Probable","Situation report","27 October to 02 November 2014","New","Data package 2015-01-28","","0","0.00000","","",""
"Guinea","","","KANKAN","Number of cases","Confirmed","Patient database","19 to 25 January 2015","New","Data package 2015-01-28","","","","","",""
"Guinea","","","DABOLA","Number of cases","Probable","Patient database","03 to 09 February 2014","New","Data package 2015-01-28","","","","","",""
"Guinea","","","SIGUIRI","Number of cases","Probable","Situation report","17 to 23 February 2014","New","Data package 2015-01-28","","","","","",""
"Guinea","","","DABOLA","Number of cases","Confirmed","Patient database","01 to 07 September 2014","New","Data package 2015-01-28","","","","","",""
"Guinea","","","KANKAN","Number of cases","Confirmed","Patient database","03 to 09 February 2014","New","Data package 2015-01-28","","","","","",""
"Guinea","","","YOMOU","Number of cases","Confirmed","Patient database","30 December 2013 to 05 January 2014","New","Data package 2015-01-28","","","","","",""
"Guinea","","","DALABA","Number of cases","Confirmed","Situation report","05 to 11 January 2015","New","Data package 2015-01-28","","0","0.00000","","",""
"Guinea","","","KISSIDOUGO","Number of cases","Confirmed","Patient database","08 to 14 September 2014","New","Data package 2015-01-28","","1","1.00000","","",""
"Guinea","","","MALI","Number of cases","Probable","Patient database","22 to 28 December 2014","New","Data package 2015-01-28","","","","","",""
"Guinea","","","DINGUIRAYE","Number of cases","Confirmed","Situation report","24 to 30 November 2014","New","Data package 2015-01-28","","0","0.00000","","",""
"Guinea","","","PITA","Number of cases","Confirmed","Situation report","27 October to 02 November 2014","New","Data package 2015-01-28","","0","0.00000","","",""
"Guinea","","","KOUROUSSA","Number of cases","Confirmed","Patient database","06 to 12 October 2014","New","Data package 2015-01-28","","","","","",""
"Guinea","","","CONAKRY","Number of cases","Probable","Situation report","11 to 17 August 2014","New","Data package 2015-01-28","","","","","",""
"Guinea","","","YOMOU","Number of cases","Confirmed","Situation report","05 to 11 May 2014","New","Data package 2015-01-28","","","","","",""
"Guinea","","","MALI","Number of cases","Probable","Situation report","21 to 27 April 2014","New","Data package 2015-01-28","","","","","",""
"Guinea","","","SIGUIRI","Number of cases","Probable","Patient database","21 to 27 April 2014","New","Data package 2015-01-28","","","","","",""
"Guinea","","","BOFFA","Number of cases","Confirmed","Patient database","30 December 2013 to 05 January 2014","New","Data package 2015-01-28","","","","","",""
"Guinea","","","FRIA","Number of cases","Probable","Patient database","17 to 23 March 2014","New","Data package 2015-01-28","","","","","",""
"Guinea","","","FORECARIAH","Number of cases","Confirmed","Situation report","03 to 09 February 2014","New","Data package 2015-01-28","","","","","",""
"Guinea","","","KANKAN","Number of cases","Confirmed","Situation report","20 to 26 January 2014","New","Data package 2015-01-28","","","","","",""
"Guinea","","","TELIMELE","Number of cases","Confirmed","Situation report","07 to 13 April 2014","New","Data package 2015-01-28","","","","","",""
"Guinea","","","DUBREKA","Number of cases","Probable","Patient database","31 March to 06 April 2014","New","Data package 2015-01-28","","","","","",""
"Guinea","","","KANKAN","Number of cases","Probable","Situation report","21 to 27 April 2014","New","Data package 2015-01-28","","","","","",""
"Guinea","","","KEROUANE","Number of cases","Confirmed","Situation report","06 to 12 October 2014","New","Data package 2015-01-28","","14","14.00000","","",""
"Guinea","","","MALI","Number of cases","Confirmed","Situation report","29 September to 05 October 2014","New","Data package 2015-01-28","","","","","",""
"Guinea","","","DALABA","Number of cases","Probable","Patient database","11 to 17 August 2014","New","Data package 2015-01-28","","","","","",""
"Guinea","","","KEROUANE","Number of cases","Probable","Situation report","10 to 16 March 2014","New","Data package 2015-01-28","","","","","",""
"Guinea","","","TELIMELE","Number of cases","Probable","Patient database","05 to 11 January 2015","New","Data package 2015-01-28","","","","","",""
"Guinea","","","DINGUIRAYE","Number of cases","Confirmed","Patient database","10 to 16 February 2014","New","Data package 2015-01-28","","","","","",""
"Guinea","","","KISSIDOUGO","Number of cases","Confirmed","Patient database","20 to 26 January 2014","New","Data package 2015-01-28","","","","","",""
"Guinea","","","DABOLA","Number of cases","Probable","Patient database","22 to 28 September 2014","New","Data package 2015-01-28","","","","","",""
